datetime,se1_profiled_supply_losses,se2_profiled_supply_losses,se3_profiled_supply_losses,se4_profiled_supply_losses,se1_metered_losses,se2_metered_losses,se3_metered_losses,se4_metered_losses
2018-01-14 16:00:00,-35.822929,-70.156727,-438.63988,-148.005655,,,,
2018-01-14 17:00:00,-35.318207,-69.793019,-451.407335,-153.658365,,,,
2018-01-14 18:00:00,-34.75476,-68.127611,-450.599249,-152.630025,,,,
2018-01-14 19:00:00,-33.878614,-66.480003,-440.175168,-148.638518,,,,
2018-01-14 20:00:00,-32.764368,-64.507486,-421.86408,-142.463598,,,,
2018-01-14 21:00:00,-31.1928,-61.90553,-396.18372,-135.100196,,,,
2018-01-14 22:00:00,-29.541903,-58.855168,-368.028562,-126.599815,,,,
2018-01-14 23:00:00,-27.7992,-55.73832,-341.312597,-117.884768,,,,
2018-01-15 00:00:00,-26.75373,-53.630522,-324.854322,-112.857648,,,,
2018-01-15 01:00:00,-26.198707,-52.773026,-317.790048,-110.328049,,,,
2018-01-15 02:00:00,-26.220897,-52.587324,-316.999438,-109.985193,,,,
2018-01-15 03:00:00,-26.676817,-52.967775,-317.114642,-109.61617,,,,
2018-01-15 04:00:00,-27.346979,-54.161481,-322.878356,-110.593497,,,,
2018-01-15 05:00:00,-28.474143,-56.64961,-342.179402,-114.619747,,,,
2018-01-15 06:00:00,-29.483969,-59.572129,-371.803241,-124.26891,,,,
2018-01-15 07:00:00,-30.037423,-60.830527,-395.135161,-131.835855,,,,
2018-01-15 08:00:00,-29.676123,-60.048795,-394.341523,-132.26465,,,,
2018-01-15 09:00:00,-29.106695,-58.923459,-388.864851,-131.332137,,,,
2018-01-15 10:00:00,-29.045605,-58.558209,-390.160568,-132.040276,,,,
2018-01-15 11:00:00,-29.075084,-58.535409,-392.583026,-132.82139,,,,
2018-01-15 12:00:00,-29.261811,-58.567148,-396.085715,-132.850416,,,,
2018-01-15 13:00:00,-29.241269,-58.18431,-394.471009,-131.434256,,,,
2018-01-15 14:00:00,-29.905467,-58.980711,-396.845925,-131.762377,,,,
2018-01-15 15:00:00,-31.336158,-62.02558,-412.991745,-135.388721,,,,
2018-01-15 16:00:00,-32.706818,-65.151833,-439.923576,-146.082809,,,,
2018-01-15 17:00:00,-33.089439,-65.908712,-462.579375,-153.340784,,,,
2018-01-15 18:00:00,-32.468924,-64.395852,-464.066725,-151.662959,,,,
2018-01-15 19:00:00,-31.913858,-62.916636,-453.310197,-147.52526,,,,
2018-01-15 20:00:00,-31.195805,-61.092926,-434.624258,-141.458495,,,,
2018-01-15 21:00:00,-30.112288,-59.083793,-409.624488,-134.184391,,,,
2018-01-15 22:00:00,-28.689153,-56.380675,-379.370721,-125.035183,,,,
2018-01-15 23:00:00,-27.295382,-53.161813,-347.892297,-115.656585,,,,
2018-01-16 00:00:00,-26.553002,-51.205194,-328.563155,-110.118492,,,,
2018-01-16 01:00:00,-26.274535,-50.255053,-319.784026,-107.807471,,,,
2018-01-16 02:00:00,-26.437772,-50.007897,-316.790493,-107.19366,,,,
2018-01-16 03:00:00,-26.929945,-50.397733,-316.957689,-107.156671,,,,
2018-01-16 04:00:00,-27.782143,-51.642348,-321.734584,-108.60546,,,,
2018-01-16 05:00:00,-29.110619,-53.901412,-335.612321,-113.280853,,,,
2018-01-16 06:00:00,-30.443101,-56.987689,-366.133723,-122.161042,,,,
2018-01-16 07:00:00,-31.104898,-58.211877,-386.859041,-127.87387,,,,
2018-01-16 08:00:00,-30.786794,-57.587379,-380.529566,-125.537061,,,,
2018-01-16 09:00:00,-30.387674,-56.732495,-373.673593,-122.760693,,,,
2018-01-16 10:00:00,-30.409506,-56.625282,-374.774632,-121.638871,,,,
2018-01-16 11:00:00,-30.48689,-56.71081,-375.897174,-121.112097,,,,
2018-01-16 12:00:00,-30.58773,-56.550906,-376.688252,-119.644418,,,,
2018-01-16 13:00:00,-30.41393,-56.301423,-375.16711,-117.331034,,,,
2018-01-16 14:00:00,-31.235101,-56.933071,-375.920788,-117.394312,,,,
2018-01-16 15:00:00,-32.689594,-59.834177,-388.421738,-120.967541,,,,
2018-01-16 16:00:00,-34.075029,-63.212908,-418.375372,-132.141723,,,,
2018-01-16 17:00:00,-34.453005,-64.168278,-442.275765,-141.04783,,,,
2018-01-16 18:00:00,-33.861457,-62.804782,-443.388575,-140.314021,,,,
2018-01-16 19:00:00,-33.311685,-61.341683,-433.142943,-136.334218,,,,
2018-01-16 20:00:00,-32.572604,-59.504887,-415.145216,-130.519219,,,,
2018-01-16 21:00:00,-31.42869,-57.339171,-389.742845,-123.184759,,,,
2018-01-16 22:00:00,-29.937044,-54.326007,-362.030594,-114.001435,,,,
2018-01-16 23:00:00,-28.244364,-51.080025,-330.290835,-104.875997,,,,
2018-01-17 00:00:00,-27.467414,-49.203634,-309.517633,-99.890742,,,,
2018-01-17 01:00:00,-27.002338,-48.297585,-301.989904,-97.955594,,,,
2018-01-17 02:00:00,-27.110881,-48.202129,-300.141329,-97.320194,,,,
2018-01-17 03:00:00,-27.575303,-48.758269,-301.916823,-97.422235,,,,
2018-01-17 04:00:00,-28.293461,-50.060712,-306.12624,-98.354397,,,,
2018-01-17 05:00:00,-29.440911,-52.562056,-323.204993,-102.444475,,,,
2018-01-17 06:00:00,-30.97055,-55.727194,-354.209253,-111.951784,,,,
2018-01-17 07:00:00,-31.440583,-57.209469,-375.018935,-119.281032,,,,
2018-01-17 08:00:00,-31.093049,-56.716466,-370.49775,-118.141436,,,,
2018-01-17 09:00:00,-30.766736,-55.911464,-366.538252,-116.714236,,,,
2018-01-17 10:00:00,-30.694932,-56.034566,-368.344235,-116.288819,,,,
2018-01-17 11:00:00,-30.695068,-56.180805,-367.296668,-115.855212,,,,
2018-01-17 12:00:00,-30.570155,-56.135684,-366.515003,-114.136722,,,,
2018-01-17 13:00:00,-30.529868,-55.911956,-362.371936,-112.855788,,,,
2018-01-17 14:00:00,-31.157862,-56.666456,-366.44271,-113.540778,,,,
2018-01-17 15:00:00,-33.023978,-59.902744,-380.843744,-118.050027,,,,
2018-01-17 16:00:00,-34.673523,-63.855095,-414.674509,-131.394755,,,,
2018-01-17 17:00:00,-34.875778,-64.975443,-440.60384,-141.095452,,,,
2018-01-17 18:00:00,-34.294779,-63.90113,-442.794014,-140.967524,,,,
2018-01-17 19:00:00,-33.73411,-62.667726,-434.892492,-137.127183,,,,
2018-01-17 20:00:00,-32.944221,-61.159002,-418.568498,-131.404114,,,,
2018-01-17 21:00:00,-31.94897,-59.076826,-395.129569,-124.036695,,,,
2018-01-17 22:00:00,-30.374568,-56.446349,-365.788271,-114.738918,,,,
2018-01-17 23:00:00,-29.022167,-53.492312,-336.990737,-105.58228,,,,
2018-01-18 00:00:00,-28.084997,-51.900209,-320.030205,-100.505647,,,,
2018-01-18 01:00:00,-27.971175,-51.284863,-310.905173,-98.303646,,,,
2018-01-18 02:00:00,-27.986437,-51.394122,-312.371623,-97.79891,,,,
2018-01-18 03:00:00,-28.718757,-52.109363,-312.996947,-98.212812,,,,
2018-01-18 04:00:00,-29.623081,-53.640793,-318.641614,-99.605881,,,,
2018-01-18 05:00:00,-30.819095,-56.225948,-333.923103,-103.947712,,,,
2018-01-18 06:00:00,-32.265614,-59.377921,-365.63261,-113.472239,,,,
2018-01-18 07:00:00,-32.918473,-61.00698,-387.034252,-120.862254,,,,
2018-01-18 08:00:00,-32.503925,-60.547918,-380.447532,-119.50283,,,,
2018-01-18 09:00:00,-32.053544,-59.505924,-375.175817,-118.173649,,,,
2018-01-18 10:00:00,-31.95999,-59.115113,-372.849321,-117.877486,,,,
2018-01-18 11:00:00,-31.83444,-58.811655,-370.228065,-117.732427,,,,
2018-01-18 12:00:00,-31.74494,-58.411068,-368.182469,-117.068873,,,,
2018-01-18 13:00:00,-31.688493,-58.229411,-365.479446,-115.880993,,,,
2018-01-18 14:00:00,-32.224312,-59.107167,-367.086474,-116.366711,,,,
2018-01-18 15:00:00,-34.035577,-62.457472,-381.866115,-120.188084,,,,
2018-01-18 16:00:00,-35.412254,-67.223091,-413.768713,-132.096931,,,,
2018-01-18 17:00:00,-35.803833,-68.708594,-440.87854,-141.493468,,,,
2018-01-18 18:00:00,-35.200986,-67.955514,-443.99505,-141.636153,,,,
2018-01-18 19:00:00,-34.487559,-66.880356,-435.017667,-137.975466,,,,
2018-01-18 20:00:00,-33.663513,-65.383983,-420.290707,-132.363649,,,,
2018-01-18 21:00:00,-32.533141,-63.647394,-398.967803,-125.83747,,,,
2018-01-18 22:00:00,-31.000466,-61.100664,-370.028794,-116.921258,,,,
2018-01-18 23:00:00,-29.435174,-58.015445,-341.522316,-108.262904,,,,
2018-01-19 00:00:00,-28.490657,-56.228448,-326.244945,-103.389449,,,,
2018-01-19 01:00:00,-28.239571,-55.611251,-320.446618,-101.585157,,,,
2018-01-19 02:00:00,-28.241341,-55.530095,-319.266698,-101.35317,,,,
2018-01-19 03:00:00,-28.696402,-56.248534,-321.137582,-101.638763,,,,
2018-01-19 04:00:00,-29.544969,-57.689861,-327.555979,-103.352454,,,,
2018-01-19 05:00:00,-30.607816,-60.287006,-344.387849,-108.212429,,,,
2018-01-19 06:00:00,-32.125439,-63.482186,-375.068316,-118.08793,,,,
2018-01-19 07:00:00,-32.930292,-65.310231,-399.559311,-126.347285,,,,
2018-01-19 08:00:00,-32.870926,-64.929044,-396.696188,-125.878275,,,,
2018-01-19 09:00:00,-32.700447,-64.068979,-393.391423,-124.709472,,,,
2018-01-19 10:00:00,-32.904073,-63.607644,-388.713975,-123.229907,,,,
2018-01-19 11:00:00,-32.915286,-62.832387,-381.464486,-121.370025,,,,
2018-01-19 12:00:00,-33.082615,-62.042878,-374.929085,-119.008477,,,,
2018-01-19 13:00:00,-33.098275,-61.630076,-369.807049,-117.001353,,,,
2018-01-19 14:00:00,-34.049049,-62.273027,-372.052478,-117.61593,,,,
2018-01-19 15:00:00,-36.09016,-65.180146,-390.660366,-121.988741,,,,
2018-01-19 16:00:00,-37.715054,-68.891436,-431.01649,-134.316816,,,,
2018-01-19 17:00:00,-38.201435,-69.938583,-459.329253,-144.506869,,,,
2018-01-19 18:00:00,-37.618391,-68.346755,-462.18232,-144.458197,,,,
2018-01-19 19:00:00,-36.847633,-66.296598,-449.040487,-138.97511,,,,
2018-01-19 20:00:00,-35.879488,-63.781771,-425.797959,-131.491099,,,,
2018-01-19 21:00:00,-35.017898,-61.589134,-405.43375,-125.109044,,,,
2018-01-19 22:00:00,-33.881383,-59.396386,-386.604198,-118.799111,,,,
2018-01-19 23:00:00,-32.728209,-56.920586,-362.755126,-111.669992,,,,
2018-01-20 00:00:00,-31.908006,-54.910485,-345.491337,-106.29669,,,,
2018-01-20 01:00:00,-31.355833,-53.682824,-335.997152,-103.162645,,,,
2018-01-20 02:00:00,-31.24759,-53.05466,-330.375777,-101.738422,,,,
2018-01-20 03:00:00,-31.374832,-52.97369,-328.813494,-101.261438,,,,
2018-01-20 04:00:00,-31.614916,-53.323509,-329.591983,-101.642765,,,,
2018-01-20 05:00:00,-31.923422,-54.245216,-335.368082,-102.769205,,,,
2018-01-20 06:00:00,-32.438278,-55.503711,-344.546423,-105.441248,,,,
2018-01-20 07:00:00,-33.231332,-57.188934,-358.944176,-110.524228,,,,
2018-01-20 08:00:00,-34.288906,-59.337136,-380.81912,-116.207672,,,,
2018-01-20 09:00:00,-34.943137,-60.911654,-400.57921,-121.978135,,,,
2018-01-20 10:00:00,-35.585622,-61.721867,-409.706769,-124.924359,,,,
2018-01-20 11:00:00,-35.538227,-61.242277,-407.100949,-125.336369,,,,
2018-01-20 12:00:00,-35.416371,-60.076448,-400.841329,-124.49416,,,,
2018-01-20 13:00:00,-35.099659,-59.044245,-394.242943,-122.714158,,,,
2018-01-20 14:00:00,-35.578425,-59.337502,-392.518184,-122.022805,,,,
2018-01-20 15:00:00,-37.211718,-62.819951,-405.56105,-124.367151,,,,
2018-01-20 16:00:00,-38.226538,-67.060743,-438.834489,-133.811511,,,,
2018-01-20 17:00:00,-37.966008,-67.619078,-455.704495,-141.013786,,,,
2018-01-20 18:00:00,-37.102243,-65.898754,-455.579612,-138.908736,,,,
2018-01-20 19:00:00,-36.048013,-63.791398,-440.462326,-132.985221,,,,
2018-01-20 20:00:00,-34.81336,-61.601558,-423.092471,-126.487747,,,,
2018-01-20 21:00:00,-33.692938,-59.706602,-405.480956,-121.176384,,,,
2018-01-20 22:00:00,-32.446943,-57.686505,-389.054066,-115.833852,,,,
2018-01-20 23:00:00,-31.159163,-55.488439,-371.221527,-109.830189,,,,
2018-01-21 00:00:00,-30.348792,-53.729427,-356.708024,-105.00783,,,,
2018-01-21 01:00:00,-29.712128,-52.619231,-347.821723,-101.787702,,,,
2018-01-21 02:00:00,-29.491061,-52.127197,-343.82939,-100.199594,,,,
2018-01-21 03:00:00,-29.55714,-52.201683,-344.775848,-99.817369,,,,
2018-01-21 04:00:00,-29.597806,-52.714379,-349.138415,-100.059565,,,,
2018-01-21 05:00:00,-29.934347,-53.707397,-355.837389,-101.508101,,,,
2018-01-21 06:00:00,-30.44628,-54.92347,-365.862505,-104.111847,,,,
2018-01-21 07:00:00,-31.158062,-56.517777,-383.468029,-108.573115,,,,
2018-01-21 08:00:00,-32.058351,-58.634936,-402.565225,-113.546178,,,,
2018-01-21 09:00:00,-32.965963,-60.448153,-425.47437,-120.333951,,,,
2018-01-21 10:00:00,-33.75524,-61.504062,-432.903852,-123.507812,,,,
2018-01-21 11:00:00,-34.270786,-61.616675,-431.752123,-125.009561,,,,
2018-01-21 12:00:00,-34.210107,-60.619061,-424.010762,-124.906728,,,,
2018-01-21 13:00:00,-34.022122,-59.50898,-414.231826,-123.099671,,,,
2018-01-21 14:00:00,-34.575062,-60.089282,-413.369107,-122.708815,,,,
2018-01-21 15:00:00,-36.516542,-63.30635,-427.037391,-125.441896,,,,
2018-01-21 16:00:00,-37.811914,-67.976144,-465.122947,-135.604238,,,,
2018-01-21 17:00:00,-37.795798,-68.656368,-488.907102,-143.914711,,,,
2018-01-21 18:00:00,-37.594666,-67.82011,-491.206536,-143.92123,,,,
2018-01-21 19:00:00,-36.969751,-66.700038,-480.630008,-140.055488,,,,
2018-01-21 20:00:00,-36.169596,-65.270562,-459.316541,-133.798773,,,,
2018-01-21 21:00:00,-35.144399,-63.147881,-430.817568,-125.873017,,,,
2018-01-21 22:00:00,-33.846999,-60.658658,-401.02671,-117.669315,,,,
2018-01-21 23:00:00,-32.685992,-57.999516,-373.549304,-109.471925,,,,
2018-01-22 00:00:00,-31.836147,-56.38502,-356.998633,-104.705598,,,,
2018-01-22 01:00:00,-31.749459,-55.727801,-350.580631,-102.399203,,,,
2018-01-22 02:00:00,-32.087651,-55.86652,-350.60827,-102.001498,,,,
2018-01-22 03:00:00,-32.666512,-56.631565,-354.101701,-102.064303,,,,
2018-01-22 04:00:00,-33.651203,-58.26187,-362.125825,-103.402986,,,,
2018-01-22 05:00:00,-34.788799,-60.852537,-380.035822,-107.992668,,,,
2018-01-22 06:00:00,-36.093144,-64.076861,-413.733316,-117.493196,,,,
2018-01-22 07:00:00,-36.729108,-65.622063,-437.678243,-125.090228,,,,
2018-01-22 08:00:00,-36.228253,-64.742662,-430.309694,-123.779193,,,,
2018-01-22 09:00:00,-35.894593,-63.853457,-422.916006,-122.803672,,,,
2018-01-22 10:00:00,-35.849443,-63.532761,-415.758921,-122.55649,,,,
2018-01-22 11:00:00,-35.91595,-63.015881,-410.029274,-122.256202,,,,
2018-01-22 12:00:00,-36.00082,-62.302662,-404.495126,-121.267394,,,,
2018-01-22 13:00:00,-35.804727,-61.7663,-399.375497,-119.360953,,,,
2018-01-22 14:00:00,-36.641655,-62.432425,-399.221382,-119.168993,,,,
2018-01-22 15:00:00,-38.998557,-65.305085,-411.802012,-122.501068,,,,
2018-01-22 16:00:00,-41.301204,-70.347536,-447.612082,-134.056099,,,,
2018-01-22 17:00:00,-42.200888,-71.984034,-478.205236,-146.229139,,,,
2018-01-22 18:00:00,-41.826904,-70.728266,-480.21689,-145.6743,,,,
2018-01-22 19:00:00,-41.483987,-69.256989,-469.524892,-141.811849,,,,
2018-01-22 20:00:00,-40.954237,-68.03896,-452.036127,-136.484914,,,,
2018-01-22 21:00:00,-40.096635,-66.153806,-427.046303,-128.950487,,,,
2018-01-22 22:00:00,-39.102347,-63.573665,-396.399796,-119.762689,,,,
2018-01-22 23:00:00,-37.831631,-60.844528,-365.903619,-110.850953,,,,
2018-01-23 00:00:00,-37.560898,-59.605392,-346.728524,-106.207751,,,,
2018-01-23 01:00:00,-37.52645,-59.394541,-341.076727,-104.688629,,,,
2018-01-23 02:00:00,-37.993269,-59.784552,-338.688273,-104.948315,,,,
2018-01-23 03:00:00,-38.698282,-60.751732,-341.363886,-105.946179,,,,
2018-01-23 04:00:00,-39.958176,-62.489729,-347.175841,-107.790776,,,,
2018-01-23 05:00:00,-41.120008,-65.296714,-363.224698,-112.36773,,,,
2018-01-23 06:00:00,-42.540952,-68.612552,-394.573377,-122.125352,,,,
2018-01-23 07:00:00,-43.179253,-70.213269,-416.517953,-129.350165,,,,
2018-01-23 08:00:00,-42.867057,-69.203537,-406.800315,-127.140295,,,,
2018-01-23 09:00:00,-42.685832,-68.213048,-400.928874,-125.614296,,,,
2018-01-23 10:00:00,-42.44728,-67.467114,-394.149938,-124.856987,,,,
2018-01-23 11:00:00,-42.040477,-66.36334,-390.595803,-124.440599,,,,
2018-01-23 12:00:00,-41.673026,-65.292292,-387.780247,-124.079653,,,,
2018-01-23 13:00:00,-41.361977,-64.134888,-382.60261,-122.678023,,,,
2018-01-23 14:00:00,-41.698199,-64.174306,-383.504147,-122.920382,,,,
2018-01-23 15:00:00,-44.038572,-66.44847,-398.196811,-126.691894,,,,
2018-01-23 16:00:00,-45.972307,-70.15683,-434.173628,-138.086287,,,,
2018-01-23 17:00:00,-46.485376,-70.689799,-460.062955,-147.796102,,,,
2018-01-23 18:00:00,-45.737961,-68.720614,-457.423296,-146.196821,,,,
2018-01-23 19:00:00,-45.229302,-66.666349,-449.128782,-141.874569,,,,
2018-01-23 20:00:00,-44.475435,-64.117325,-430.067829,-134.91023,,,,
2018-01-23 21:00:00,-43.315143,-61.288371,-406.306631,-126.323603,,,,
2018-01-23 22:00:00,-41.779833,-57.747722,-371.898215,-116.025299,,,,
2018-01-23 23:00:00,-40.152517,-54.076111,-342.152029,-105.938058,,,,
2018-01-24 00:00:00,-39.23166,-51.848705,-323.040355,-99.978077,,,,
2018-01-24 01:00:00,-38.869889,-50.709445,-311.433681,-96.67859,,,,
2018-01-24 02:00:00,-38.651621,-50.334699,-304.953341,-95.023093,,,,
2018-01-24 03:00:00,-39.037688,-50.609949,-302.206913,-93.55284,,,,
2018-01-24 04:00:00,-39.613174,-51.538334,-305.188541,-92.895214,,,,
2018-01-24 05:00:00,-40.272837,-53.568249,-317.770399,-95.23933,,,,
2018-01-24 06:00:00,-40.74021,-56.197652,-345.311308,-102.902819,,,,
2018-01-24 07:00:00,-40.056479,-57.152751,-362.554035,-109.109104,,,,
2018-01-24 08:00:00,-38.319616,-55.742674,-351.07994,-106.645675,,,,
2018-01-24 09:00:00,-37.167488,-54.628052,-343.637043,-105.210705,,,,
2018-01-24 10:00:00,-36.584441,-53.841332,-341.800127,-104.769281,,,,
2018-01-24 11:00:00,-36.049102,-52.924589,-339.599139,-104.967779,,,,
2018-01-24 12:00:00,-35.477645,-52.049821,-338.6059,-104.458815,,,,
2018-01-24 13:00:00,-34.500082,-51.414803,-334.76905,-103.260102,,,,
2018-01-24 14:00:00,-34.779512,-52.292016,-336.112755,-103.5582,,,,
2018-01-24 15:00:00,-36.222976,-55.500555,-348.152349,-106.740587,,,,
2018-01-24 16:00:00,-37.704936,-60.200235,-378.926506,-116.483976,,,,
2018-01-24 17:00:00,-37.893095,-61.321511,-402.404256,-124.544535,,,,
2018-01-24 18:00:00,-37.065148,-59.499269,-401.331752,-122.900653,,,,
2018-01-24 19:00:00,-36.335897,-57.537304,-388.996441,-118.396237,,,,
2018-01-24 20:00:00,-35.463852,-55.616832,-371.015512,-112.81709,,,,
2018-01-24 21:00:00,-34.254154,-53.110644,-347.157818,-105.582672,,,,
2018-01-24 22:00:00,-32.606176,-49.843518,-316.547093,-96.04324,,,,
2018-01-24 23:00:00,-30.741149,-46.493015,-287.128129,-87.462341,,,,
2018-01-25 00:00:00,-29.737795,-44.366963,-268.686202,-82.551571,,,,
2018-01-25 01:00:00,-29.02036,-43.21617,-261.267698,-80.842739,,,,
2018-01-25 02:00:00,-28.574635,-42.87793,-259.704643,-80.640207,,,,
2018-01-25 03:00:00,-28.711551,-43.154943,-260.721188,-81.058649,,,,
2018-01-25 04:00:00,-29.258584,-43.993408,-265.213333,-82.426455,,,,
2018-01-25 05:00:00,-30.016263,-46.004997,-280.706884,-86.501306,,,,
2018-01-25 06:00:00,-31.112248,-48.908198,-310.710569,-95.804315,,,,
2018-01-25 07:00:00,-31.322329,-50.260068,-332.553082,-103.288701,,,,
2018-01-25 08:00:00,-30.343732,-48.866045,-325.231648,-101.964102,,,,
2018-01-25 09:00:00,-29.768133,-47.780405,-319.832344,-101.167732,,,,
2018-01-25 10:00:00,-29.444795,-47.150859,-317.734793,-101.140319,,,,
2018-01-25 11:00:00,-29.399091,-46.355815,-313.805742,-101.308886,,,,
2018-01-25 12:00:00,-29.352562,-45.769328,-311.016589,-100.087377,,,,
2018-01-25 13:00:00,-29.151993,-45.459881,-306.516923,-98.355321,,,,
2018-01-25 14:00:00,-29.697977,-46.007354,-308.652411,-98.620074,,,,
2018-01-25 15:00:00,-31.712884,-48.792111,-321.341224,-102.095531,,,,
2018-01-25 16:00:00,-33.498076,-53.692565,-357.541104,-112.966666,,,,
2018-01-25 17:00:00,-34.264135,-55.178431,-386.197424,-123.965766,,,,
2018-01-25 18:00:00,-33.933718,-54.240139,-390.781262,-124.135605,,,,
2018-01-25 19:00:00,-33.648193,-53.290076,-382.062102,-121.048405,,,,
2018-01-25 20:00:00,-33.363129,-52.080164,-367.745999,-115.740801,,,,
2018-01-25 21:00:00,-32.510664,-50.360516,-345.85753,-109.273106,,,,
2018-01-25 22:00:00,-31.25217,-47.841715,-317.349358,-100.817816,,,,
2018-01-25 23:00:00,-29.918179,-45.084727,-290.954521,-92.386774,,,,
2018-01-26 00:00:00,-29.161852,-43.606502,-272.506112,-87.962543,,,,
2018-01-26 01:00:00,-29.136837,-43.149502,-260.895484,-86.203345,,,,
2018-01-26 02:00:00,-29.281619,-43.279732,-259.131173,-85.931675,,,,
2018-01-26 03:00:00,-30.058489,-44.135625,-260.638242,-86.090837,,,,
2018-01-26 04:00:00,-30.990499,-45.579447,-264.984521,-87.058649,,,,
2018-01-26 05:00:00,-32.04383,-48.202383,-280.469964,-90.772076,,,,
2018-01-26 06:00:00,-33.532825,-51.654015,-310.286731,-100.03302,,,,
2018-01-26 07:00:00,-34.336549,-53.678355,-332.592064,-108.087392,,,,
2018-01-26 08:00:00,-33.822809,-52.998209,-329.47846,-107.166413,,,,
2018-01-26 09:00:00,-33.498681,-52.587627,-327.178097,-106.477827,,,,
2018-01-26 10:00:00,-33.272302,-51.623783,-324.626876,-105.824922,,,,
2018-01-26 11:00:00,-32.677208,-50.263548,-320.295287,-104.965426,,,,
2018-01-26 12:00:00,-32.029854,-48.893937,-316.598338,-103.591529,,,,
2018-01-26 13:00:00,-32.024679,-48.346066,-314.97948,-102.931294,,,,
2018-01-26 14:00:00,-32.852637,-49.176771,-317.639021,-104.151276,,,,
2018-01-26 15:00:00,-34.811512,-52.319942,-328.433542,-107.622449,,,,
2018-01-26 16:00:00,-37.326085,-57.895139,-362.044298,-118.123692,,,,
2018-01-26 17:00:00,-38.160078,-60.268625,-390.005356,-129.138235,,,,
2018-01-26 18:00:00,-37.766202,-59.745582,-391.687137,-128.998384,,,,
2018-01-26 19:00:00,-36.19134,-58.585245,-378.506131,-123.974324,,,,
2018-01-26 20:00:00,-35.071505,-56.924878,-357.461839,-117.140022,,,,
2018-01-26 21:00:00,-34.083802,-55.504859,-340.543404,-111.00131,,,,
2018-01-26 22:00:00,-33.063844,-53.991098,-323.214832,-104.795672,,,,
2018-01-26 23:00:00,-31.865501,-52.036796,-302.306071,-97.749138,,,,
2018-01-27 00:00:00,-30.95021,-50.512223,-286.207551,-92.162812,,,,
2018-01-27 01:00:00,-30.483235,-49.726486,-277.314682,-89.226061,,,,
2018-01-27 02:00:00,-30.472288,-49.397579,-279.725872,-88.121059,,,,
2018-01-27 03:00:00,-30.582649,-49.310884,-278.295828,-88.021521,,,,
2018-01-27 04:00:00,-30.958507,-49.66518,-281.037697,-88.456997,,,,
2018-01-27 05:00:00,-31.250123,-50.536943,-292.197533,-90.032152,,,,
2018-01-27 06:00:00,-31.933772,-51.714347,-304.991068,-93.864284,,,,
2018-01-27 07:00:00,-32.974263,-53.508938,-320.955048,-100.071331,,,,
2018-01-27 08:00:00,-33.639512,-55.309367,-344.97577,-106.25627,,,,
2018-01-27 09:00:00,-34.566176,-57.074679,-369.879315,-111.710327,,,,
2018-01-27 10:00:00,-34.924342,-57.187428,-373.90825,-112.506837,,,,
2018-01-27 11:00:00,-34.573508,-56.013598,-367.366393,-110.83309,,,,
2018-01-27 12:00:00,-33.95964,-54.535044,-360.868929,-108.3247,,,,
2018-01-27 13:00:00,-33.667116,-53.278336,-350.591687,-106.536507,,,,
2018-01-27 14:00:00,-34.025222,-53.107701,-347.479957,-105.99201,,,,
2018-01-27 15:00:00,-35.655762,-55.753783,-359.762877,-109.451029,,,,
2018-01-27 16:00:00,-37.79347,-61.307312,-395.114836,-118.880328,,,,
2018-01-27 17:00:00,-37.999347,-62.974997,-420.032297,-128.044267,,,,
2018-01-27 18:00:00,-37.197048,-61.724791,-420.589452,-126.841595,,,,
2018-01-27 19:00:00,-36.219484,-59.902053,-406.989597,-120.886479,,,,
2018-01-27 20:00:00,-35.02838,-57.700601,-389.944191,-114.394782,,,,
2018-01-27 21:00:00,-33.734318,-55.864876,-368.315609,-109.103344,,,,
