"MTU (UTC)","Area","Production Type","Generation (MW)"
"13/01/2023 14:00:00 - 13/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 15:00:00 - 13/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 16:00:00 - 13/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 17:00:00 - 13/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 18:00:00 - 13/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 19:00:00 - 13/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 20:00:00 - 13/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 21:00:00 - 13/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 22:00:00 - 13/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"13/01/2023 23:00:00 - 14/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 00:00:00 - 14/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 01:00:00 - 14/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 02:00:00 - 14/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 03:00:00 - 14/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 04:00:00 - 14/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 05:00:00 - 14/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 06:00:00 - 14/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 07:00:00 - 14/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 08:00:00 - 14/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 09:00:00 - 14/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 10:00:00 - 14/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 11:00:00 - 14/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 12:00:00 - 14/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 13:00:00 - 14/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 14:00:00 - 14/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 15:00:00 - 14/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 16:00:00 - 14/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 17:00:00 - 14/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 18:00:00 - 14/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 19:00:00 - 14/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 20:00:00 - 14/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 21:00:00 - 14/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 22:00:00 - 14/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"14/01/2023 23:00:00 - 15/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 00:00:00 - 15/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 01:00:00 - 15/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 02:00:00 - 15/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 03:00:00 - 15/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 04:00:00 - 15/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 05:00:00 - 15/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 06:00:00 - 15/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 07:00:00 - 15/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 08:00:00 - 15/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 09:00:00 - 15/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 10:00:00 - 15/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 11:00:00 - 15/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 12:00:00 - 15/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 13:00:00 - 15/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 14:00:00 - 15/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 15:00:00 - 15/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 16:00:00 - 15/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 17:00:00 - 15/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 18:00:00 - 15/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 19:00:00 - 15/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 20:00:00 - 15/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 21:00:00 - 15/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 22:00:00 - 15/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"15/01/2023 23:00:00 - 16/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 00:00:00 - 16/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 01:00:00 - 16/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 02:00:00 - 16/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 03:00:00 - 16/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 04:00:00 - 16/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 05:00:00 - 16/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 06:00:00 - 16/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 07:00:00 - 16/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 08:00:00 - 16/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 09:00:00 - 16/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 10:00:00 - 16/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 11:00:00 - 16/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 12:00:00 - 16/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 13:00:00 - 16/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 14:00:00 - 16/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 15:00:00 - 16/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 16:00:00 - 16/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 17:00:00 - 16/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 18:00:00 - 16/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 19:00:00 - 16/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 20:00:00 - 16/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 21:00:00 - 16/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 22:00:00 - 16/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"16/01/2023 23:00:00 - 17/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 00:00:00 - 17/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 01:00:00 - 17/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 02:00:00 - 17/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 03:00:00 - 17/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 04:00:00 - 17/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 05:00:00 - 17/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 06:00:00 - 17/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 07:00:00 - 17/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 08:00:00 - 17/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 09:00:00 - 17/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 10:00:00 - 17/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 11:00:00 - 17/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 12:00:00 - 17/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 13:00:00 - 17/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 14:00:00 - 17/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 15:00:00 - 17/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 16:00:00 - 17/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 17:00:00 - 17/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 18:00:00 - 17/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 19:00:00 - 17/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 20:00:00 - 17/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 21:00:00 - 17/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 22:00:00 - 17/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"17/01/2023 23:00:00 - 18/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 00:00:00 - 18/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 01:00:00 - 18/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 02:00:00 - 18/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 03:00:00 - 18/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 04:00:00 - 18/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 05:00:00 - 18/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 06:00:00 - 18/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 07:00:00 - 18/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 08:00:00 - 18/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 09:00:00 - 18/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 10:00:00 - 18/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 11:00:00 - 18/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 12:00:00 - 18/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 13:00:00 - 18/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 14:00:00 - 18/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 15:00:00 - 18/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 16:00:00 - 18/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 17:00:00 - 18/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 18:00:00 - 18/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 19:00:00 - 18/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 20:00:00 - 18/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 21:00:00 - 18/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 22:00:00 - 18/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"18/01/2023 23:00:00 - 19/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 00:00:00 - 19/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 01:00:00 - 19/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 02:00:00 - 19/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 03:00:00 - 19/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 04:00:00 - 19/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 05:00:00 - 19/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 06:00:00 - 19/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 07:00:00 - 19/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 08:00:00 - 19/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 09:00:00 - 19/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 10:00:00 - 19/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 11:00:00 - 19/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 12:00:00 - 19/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 13:00:00 - 19/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 14:00:00 - 19/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 15:00:00 - 19/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 16:00:00 - 19/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 17:00:00 - 19/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 18:00:00 - 19/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 19:00:00 - 19/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 20:00:00 - 19/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 21:00:00 - 19/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 22:00:00 - 19/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"19/01/2023 23:00:00 - 20/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 00:00:00 - 20/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 01:00:00 - 20/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 02:00:00 - 20/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 03:00:00 - 20/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 04:00:00 - 20/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 05:00:00 - 20/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 06:00:00 - 20/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 07:00:00 - 20/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 08:00:00 - 20/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 09:00:00 - 20/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 10:00:00 - 20/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 11:00:00 - 20/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 12:00:00 - 20/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 13:00:00 - 20/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 14:00:00 - 20/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 15:00:00 - 20/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 16:00:00 - 20/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 17:00:00 - 20/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 18:00:00 - 20/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 19:00:00 - 20/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 20:00:00 - 20/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 21:00:00 - 20/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 22:00:00 - 20/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"20/01/2023 23:00:00 - 21/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 00:00:00 - 21/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 01:00:00 - 21/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 02:00:00 - 21/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 03:00:00 - 21/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 04:00:00 - 21/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 05:00:00 - 21/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 06:00:00 - 21/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 07:00:00 - 21/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 08:00:00 - 21/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 09:00:00 - 21/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 10:00:00 - 21/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 11:00:00 - 21/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 12:00:00 - 21/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 13:00:00 - 21/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 14:00:00 - 21/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 15:00:00 - 21/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 16:00:00 - 21/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 17:00:00 - 21/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 18:00:00 - 21/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 19:00:00 - 21/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 20:00:00 - 21/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 21:00:00 - 21/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 22:00:00 - 21/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"21/01/2023 23:00:00 - 22/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 00:00:00 - 22/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 01:00:00 - 22/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 02:00:00 - 22/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 03:00:00 - 22/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 04:00:00 - 22/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 05:00:00 - 22/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 06:00:00 - 22/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 07:00:00 - 22/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 08:00:00 - 22/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 09:00:00 - 22/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 10:00:00 - 22/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 11:00:00 - 22/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 12:00:00 - 22/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 13:00:00 - 22/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 14:00:00 - 22/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 15:00:00 - 22/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 16:00:00 - 22/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 17:00:00 - 22/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 18:00:00 - 22/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 19:00:00 - 22/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 20:00:00 - 22/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 21:00:00 - 22/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 22:00:00 - 22/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"22/01/2023 23:00:00 - 23/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 00:00:00 - 23/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 01:00:00 - 23/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 02:00:00 - 23/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 03:00:00 - 23/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 04:00:00 - 23/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 05:00:00 - 23/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 06:00:00 - 23/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 07:00:00 - 23/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 08:00:00 - 23/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 09:00:00 - 23/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 10:00:00 - 23/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 11:00:00 - 23/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 12:00:00 - 23/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 13:00:00 - 23/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 14:00:00 - 23/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 15:00:00 - 23/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 16:00:00 - 23/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 17:00:00 - 23/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 18:00:00 - 23/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 19:00:00 - 23/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 20:00:00 - 23/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 21:00:00 - 23/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 22:00:00 - 23/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"23/01/2023 23:00:00 - 24/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 00:00:00 - 24/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 01:00:00 - 24/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 02:00:00 - 24/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 03:00:00 - 24/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 04:00:00 - 24/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 05:00:00 - 24/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 06:00:00 - 24/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 07:00:00 - 24/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 08:00:00 - 24/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 09:00:00 - 24/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 10:00:00 - 24/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 11:00:00 - 24/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 12:00:00 - 24/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 13:00:00 - 24/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 14:00:00 - 24/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 15:00:00 - 24/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 16:00:00 - 24/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 17:00:00 - 24/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 18:00:00 - 24/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 19:00:00 - 24/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 20:00:00 - 24/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 21:00:00 - 24/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 22:00:00 - 24/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"24/01/2023 23:00:00 - 25/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 00:00:00 - 25/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 01:00:00 - 25/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 02:00:00 - 25/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 03:00:00 - 25/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 04:00:00 - 25/01/2023 05:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 05:00:00 - 25/01/2023 06:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 06:00:00 - 25/01/2023 07:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 07:00:00 - 25/01/2023 08:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 08:00:00 - 25/01/2023 09:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 09:00:00 - 25/01/2023 10:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 10:00:00 - 25/01/2023 11:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 11:00:00 - 25/01/2023 12:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 12:00:00 - 25/01/2023 13:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 13:00:00 - 25/01/2023 14:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 14:00:00 - 25/01/2023 15:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 15:00:00 - 25/01/2023 16:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 16:00:00 - 25/01/2023 17:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 17:00:00 - 25/01/2023 18:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 18:00:00 - 25/01/2023 19:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 19:00:00 - 25/01/2023 20:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 20:00:00 - 25/01/2023 21:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 21:00:00 - 25/01/2023 22:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 22:00:00 - 25/01/2023 23:00:00","CTA|SE","Biomass","n/e"
"25/01/2023 23:00:00 - 26/01/2023 00:00:00","CTA|SE","Biomass","n/e"
"26/01/2023 00:00:00 - 26/01/2023 01:00:00","CTA|SE","Biomass","n/e"
"26/01/2023 01:00:00 - 26/01/2023 02:00:00","CTA|SE","Biomass","n/e"
"26/01/2023 02:00:00 - 26/01/2023 03:00:00","CTA|SE","Biomass","n/e"
"26/01/2023 03:00:00 - 26/01/2023 04:00:00","CTA|SE","Biomass","n/e"
"26/01/2023 04:00:00 - 26/01/2023 05:00:00","CTA|SE","Biomass","n/e"
