"MTU (UTC)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"17/04/2022 22:00 - 17/04/2022 23:00","CTA|SE","13343.00","12765.00"
"17/04/2022 23:00 - 18/04/2022 00:00","CTA|SE","13265.00","12628.00"
"18/04/2022 00:00 - 18/04/2022 01:00","CTA|SE","13338.00","12607.00"
"18/04/2022 01:00 - 18/04/2022 02:00","CTA|SE","13430.00","12715.00"
"18/04/2022 02:00 - 18/04/2022 03:00","CTA|SE","13662.00","12894.00"
"18/04/2022 03:00 - 18/04/2022 04:00","CTA|SE","13825.00","13213.00"
"18/04/2022 04:00 - 18/04/2022 05:00","CTA|SE","13986.00","13553.00"
"18/04/2022 05:00 - 18/04/2022 06:00","CTA|SE","14148.00","13863.00"
"18/04/2022 06:00 - 18/04/2022 07:00","CTA|SE","14019.00","14134.00"
"18/04/2022 07:00 - 18/04/2022 08:00","CTA|SE","14360.00","14353.00"
"18/04/2022 08:00 - 18/04/2022 09:00","CTA|SE","13932.00","14335.00"
"18/04/2022 09:00 - 18/04/2022 10:00","CTA|SE","13713.00","14192.00"
"18/04/2022 10:00 - 18/04/2022 11:00","CTA|SE","13359.00","13890.00"
"18/04/2022 11:00 - 18/04/2022 12:00","CTA|SE","13164.00","13584.00"
"18/04/2022 12:00 - 18/04/2022 13:00","CTA|SE","13062.00","13266.00"
"18/04/2022 13:00 - 18/04/2022 14:00","CTA|SE","12955.00","13130.00"
"18/04/2022 14:00 - 18/04/2022 15:00","CTA|SE","13036.00","13267.00"
"18/04/2022 15:00 - 18/04/2022 16:00","CTA|SE","13600.00","13493.00"
"18/04/2022 16:00 - 18/04/2022 17:00","CTA|SE","13874.00","13645.00"
"18/04/2022 17:00 - 18/04/2022 18:00","CTA|SE","14081.00","13845.00"
"18/04/2022 18:00 - 18/04/2022 19:00","CTA|SE","14215.00","14245.00"
"18/04/2022 19:00 - 18/04/2022 20:00","CTA|SE","14130.00","14126.00"
"18/04/2022 20:00 - 18/04/2022 21:00","CTA|SE","13573.00","13616.00"
"18/04/2022 21:00 - 18/04/2022 22:00","CTA|SE","13144.00","13096.00"
"18/04/2022 22:00 - 18/04/2022 23:00","CTA|SE","12954.00","13448.00"
"18/04/2022 23:00 - 19/04/2022 00:00","CTA|SE","12886.00","13295.00"
"19/04/2022 00:00 - 19/04/2022 01:00","CTA|SE","12945.00","13310.00"
"19/04/2022 01:00 - 19/04/2022 02:00","CTA|SE","13196.00","13441.00"
"19/04/2022 02:00 - 19/04/2022 03:00","CTA|SE","13509.00","13736.00"
"19/04/2022 03:00 - 19/04/2022 04:00","CTA|SE","14116.00","14396.00"
"19/04/2022 04:00 - 19/04/2022 05:00","CTA|SE","15443.00","15841.00"
"19/04/2022 05:00 - 19/04/2022 06:00","CTA|SE","16391.00","16964.00"
"19/04/2022 06:00 - 19/04/2022 07:00","CTA|SE","16357.00","17034.00"
"19/04/2022 07:00 - 19/04/2022 08:00","CTA|SE","16055.00","16678.00"
"19/04/2022 08:00 - 19/04/2022 09:00","CTA|SE","15768.00","16353.00"
"19/04/2022 09:00 - 19/04/2022 10:00","CTA|SE","15462.00","16048.00"
"19/04/2022 10:00 - 19/04/2022 11:00","CTA|SE","14990.00","15688.00"
"19/04/2022 11:00 - 19/04/2022 12:00","CTA|SE","14878.00","15391.00"
"19/04/2022 12:00 - 19/04/2022 13:00","CTA|SE","14702.00","15133.00"
"19/04/2022 13:00 - 19/04/2022 14:00","CTA|SE","14743.00","15064.00"
"19/04/2022 14:00 - 19/04/2022 15:00","CTA|SE","14558.00","14960.00"
"19/04/2022 15:00 - 19/04/2022 16:00","CTA|SE","14755.00","15148.00"
"19/04/2022 16:00 - 19/04/2022 17:00","CTA|SE","15027.00","15129.00"
"19/04/2022 17:00 - 19/04/2022 18:00","CTA|SE","15287.00","15298.00"
"19/04/2022 18:00 - 19/04/2022 19:00","CTA|SE","15429.00","15533.00"
"19/04/2022 19:00 - 19/04/2022 20:00","CTA|SE","14948.00","15383.00"
"19/04/2022 20:00 - 19/04/2022 21:00","CTA|SE","14184.00","14752.00"
"19/04/2022 21:00 - 19/04/2022 22:00","CTA|SE","13172.00","14035.00"
"19/04/2022 22:00 - 19/04/2022 23:00","CTA|SE","12868.00","13594.00"
"19/04/2022 23:00 - 20/04/2022 00:00","CTA|SE","12809.00","13456.00"
"20/04/2022 00:00 - 20/04/2022 01:00","CTA|SE","13131.00","13475.00"
"20/04/2022 01:00 - 20/04/2022 02:00","CTA|SE","13315.00","13590.00"
"20/04/2022 02:00 - 20/04/2022 03:00","CTA|SE","13437.00","13828.00"
"20/04/2022 03:00 - 20/04/2022 04:00","CTA|SE","13882.00","14393.00"
"20/04/2022 04:00 - 20/04/2022 05:00","CTA|SE","15078.00","15710.00"
"20/04/2022 05:00 - 20/04/2022 06:00","CTA|SE","16298.00","16762.00"
"20/04/2022 06:00 - 20/04/2022 07:00","CTA|SE","16381.00","16802.00"
"20/04/2022 07:00 - 20/04/2022 08:00","CTA|SE","15734.00","16438.00"
"20/04/2022 08:00 - 20/04/2022 09:00","CTA|SE","15500.00","16146.00"
"20/04/2022 09:00 - 20/04/2022 10:00","CTA|SE","15069.00","15913.00"
"20/04/2022 10:00 - 20/04/2022 11:00","CTA|SE","14705.00","15660.00"
"20/04/2022 11:00 - 20/04/2022 12:00","CTA|SE","14469.00","15438.00"
"20/04/2022 12:00 - 20/04/2022 13:00","CTA|SE","14311.00","15239.00"
"20/04/2022 13:00 - 20/04/2022 14:00","CTA|SE","14479.00","15192.00"
"20/04/2022 14:00 - 20/04/2022 15:00","CTA|SE","14512.00","15063.00"
"20/04/2022 15:00 - 20/04/2022 16:00","CTA|SE","14751.00","15235.00"
"20/04/2022 16:00 - 20/04/2022 17:00","CTA|SE","14909.00","15179.00"
"20/04/2022 17:00 - 20/04/2022 18:00","CTA|SE","15146.00","15264.00"
"20/04/2022 18:00 - 20/04/2022 19:00","CTA|SE","15027.00","15431.00"
"20/04/2022 19:00 - 20/04/2022 20:00","CTA|SE","14517.00","15255.00"
"20/04/2022 20:00 - 20/04/2022 21:00","CTA|SE","13797.00","14635.00"
"20/04/2022 21:00 - 20/04/2022 22:00","CTA|SE","12993.00","13945.00"
"20/04/2022 22:00 - 20/04/2022 23:00","CTA|SE","12712.00","13472.00"
"20/04/2022 23:00 - 21/04/2022 00:00","CTA|SE","12401.00","13329.00"
"21/04/2022 00:00 - 21/04/2022 01:00","CTA|SE","12410.00","13339.00"
"21/04/2022 01:00 - 21/04/2022 02:00","CTA|SE","12559.00","13464.00"
"21/04/2022 02:00 - 21/04/2022 03:00","CTA|SE","12871.00","13711.00"
"21/04/2022 03:00 - 21/04/2022 04:00","CTA|SE","13238.00","14274.00"
"21/04/2022 04:00 - 21/04/2022 05:00","CTA|SE","14539.00","15529.00"
"21/04/2022 05:00 - 21/04/2022 06:00","CTA|SE","16080.00","16542.00"
"21/04/2022 06:00 - 21/04/2022 07:00","CTA|SE","16356.00","16574.00"
"21/04/2022 07:00 - 21/04/2022 08:00","CTA|SE","15741.00","16246.00"
"21/04/2022 08:00 - 21/04/2022 09:00","CTA|SE","15069.00","15937.00"
"21/04/2022 09:00 - 21/04/2022 10:00","CTA|SE","14462.00","15672.00"
"21/04/2022 10:00 - 21/04/2022 11:00","CTA|SE","14228.00","15396.00"
"21/04/2022 11:00 - 21/04/2022 12:00","CTA|SE","14173.00","15162.00"
"21/04/2022 12:00 - 21/04/2022 13:00","CTA|SE","14072.00","14972.00"
"21/04/2022 13:00 - 21/04/2022 14:00","CTA|SE","14270.00","14957.00"
"21/04/2022 14:00 - 21/04/2022 15:00","CTA|SE","14241.00","14850.00"
"21/04/2022 15:00 - 21/04/2022 16:00","CTA|SE","14401.00","15030.00"
"21/04/2022 16:00 - 21/04/2022 17:00","CTA|SE","14488.00","15017.00"
"21/04/2022 17:00 - 21/04/2022 18:00","CTA|SE","14741.00","15116.00"
"21/04/2022 18:00 - 21/04/2022 19:00","CTA|SE","14768.00","15274.00"
"21/04/2022 19:00 - 21/04/2022 20:00","CTA|SE","14117.00","15117.00"
"21/04/2022 20:00 - 21/04/2022 21:00","CTA|SE","13464.00","14558.00"
"21/04/2022 21:00 - 21/04/2022 22:00","CTA|SE","13090.00","13907.00"
"21/04/2022 22:00 - 21/04/2022 23:00","CTA|SE","12400.00","13147.00"
"21/04/2022 23:00 - 22/04/2022 00:00","CTA|SE","12141.00","13038.00"
"22/04/2022 00:00 - 22/04/2022 01:00","CTA|SE","12067.00","13032.00"
"22/04/2022 01:00 - 22/04/2022 02:00","CTA|SE","11882.00","13218.00"
"22/04/2022 02:00 - 22/04/2022 03:00","CTA|SE","12223.00","13514.00"
"22/04/2022 03:00 - 22/04/2022 04:00","CTA|SE","12811.00","14036.00"
"22/04/2022 04:00 - 22/04/2022 05:00","CTA|SE","14231.00","15254.00"
"22/04/2022 05:00 - 22/04/2022 06:00","CTA|SE","15877.00","16255.00"
"22/04/2022 06:00 - 22/04/2022 07:00","CTA|SE","16053.00","16287.00"
"22/04/2022 07:00 - 22/04/2022 08:00","CTA|SE","15452.00","15997.00"
"22/04/2022 08:00 - 22/04/2022 09:00","CTA|SE","14832.00","15806.00"
"22/04/2022 09:00 - 22/04/2022 10:00","CTA|SE","14578.00","15587.00"
"22/04/2022 10:00 - 22/04/2022 11:00","CTA|SE","14153.00","15359.00"
"22/04/2022 11:00 - 22/04/2022 12:00","CTA|SE","13675.00","15045.00"
"22/04/2022 12:00 - 22/04/2022 13:00","CTA|SE","13476.00","14669.00"
"22/04/2022 13:00 - 22/04/2022 14:00","CTA|SE","13522.00","14469.00"
"22/04/2022 14:00 - 22/04/2022 15:00","CTA|SE","13585.00","14395.00"
"22/04/2022 15:00 - 22/04/2022 16:00","CTA|SE","14046.00","14522.00"
"22/04/2022 16:00 - 22/04/2022 17:00","CTA|SE","13962.00","14465.00"
"22/04/2022 17:00 - 22/04/2022 18:00","CTA|SE","13915.00","14389.00"
"22/04/2022 18:00 - 22/04/2022 19:00","CTA|SE","13888.00","14400.00"
"22/04/2022 19:00 - 22/04/2022 20:00","CTA|SE","13848.00","14290.00"
"22/04/2022 20:00 - 22/04/2022 21:00","CTA|SE","13108.00","13962.00"
"22/04/2022 21:00 - 22/04/2022 22:00","CTA|SE","12441.00","13534.00"
"22/04/2022 22:00 - 22/04/2022 23:00","CTA|SE","12101.00","12704.00"
"22/04/2022 23:00 - 23/04/2022 00:00","CTA|SE","11929.00","12523.00"
"23/04/2022 00:00 - 23/04/2022 01:00","CTA|SE","12002.00","12501.00"
"23/04/2022 01:00 - 23/04/2022 02:00","CTA|SE","12058.00","12520.00"
"23/04/2022 02:00 - 23/04/2022 03:00","CTA|SE","12127.00","12574.00"
"23/04/2022 03:00 - 23/04/2022 04:00","CTA|SE","12172.00","12633.00"
"23/04/2022 04:00 - 23/04/2022 05:00","CTA|SE","12493.00","12851.00"
"23/04/2022 05:00 - 23/04/2022 06:00","CTA|SE","13139.00","13227.00"
"23/04/2022 06:00 - 23/04/2022 07:00","CTA|SE","13731.00","13651.00"
"23/04/2022 07:00 - 23/04/2022 08:00","CTA|SE","14006.00","13945.00"
"23/04/2022 08:00 - 23/04/2022 09:00","CTA|SE","13848.00","13985.00"
"23/04/2022 09:00 - 23/04/2022 10:00","CTA|SE","13244.00","13941.00"
"23/04/2022 10:00 - 23/04/2022 11:00","CTA|SE","12667.00","13816.00"
"23/04/2022 11:00 - 23/04/2022 12:00","CTA|SE","12854.00","13590.00"
"23/04/2022 12:00 - 23/04/2022 13:00","CTA|SE","12939.00","13423.00"
"23/04/2022 13:00 - 23/04/2022 14:00","CTA|SE","12835.00","13398.00"
"23/04/2022 14:00 - 23/04/2022 15:00","CTA|SE","13280.00","13549.00"
"23/04/2022 15:00 - 23/04/2022 16:00","CTA|SE","13867.00","13883.00"
"23/04/2022 16:00 - 23/04/2022 17:00","CTA|SE","14133.00","14089.00"
"23/04/2022 17:00 - 23/04/2022 18:00","CTA|SE","14207.00","14037.00"
"23/04/2022 18:00 - 23/04/2022 19:00","CTA|SE","14143.00","14128.00"
"23/04/2022 19:00 - 23/04/2022 20:00","CTA|SE","14050.00","14088.00"
"23/04/2022 20:00 - 23/04/2022 21:00","CTA|SE","13621.00","13734.00"
"23/04/2022 21:00 - 23/04/2022 22:00","CTA|SE","13124.00","13275.00"
"23/04/2022 22:00 - 23/04/2022 23:00","CTA|SE","13121.00","12726.00"
"23/04/2022 23:00 - 24/04/2022 00:00","CTA|SE","12913.00","12552.00"
"24/04/2022 00:00 - 24/04/2022 01:00","CTA|SE","12877.00","12492.00"
"24/04/2022 01:00 - 24/04/2022 02:00","CTA|SE","12813.00","12536.00"
"24/04/2022 02:00 - 24/04/2022 03:00","CTA|SE","12773.00","12593.00"
"24/04/2022 03:00 - 24/04/2022 04:00","CTA|SE","12807.00","12619.00"
"24/04/2022 04:00 - 24/04/2022 05:00","CTA|SE","12873.00","12785.00"
"24/04/2022 05:00 - 24/04/2022 06:00","CTA|SE","13147.00","13072.00"
"24/04/2022 06:00 - 24/04/2022 07:00","CTA|SE","13800.00","13529.00"
"24/04/2022 07:00 - 24/04/2022 08:00","CTA|SE","13977.00","13909.00"
"24/04/2022 08:00 - 24/04/2022 09:00","CTA|SE","14056.00","14097.00"
"24/04/2022 09:00 - 24/04/2022 10:00","CTA|SE","14227.00","14217.00"
"24/04/2022 10:00 - 24/04/2022 11:00","CTA|SE","13669.00","14216.00"
"24/04/2022 11:00 - 24/04/2022 12:00","CTA|SE","13658.00","14081.00"
"24/04/2022 12:00 - 24/04/2022 13:00","CTA|SE","13411.00","13916.00"
"24/04/2022 13:00 - 24/04/2022 14:00","CTA|SE","13580.00","13889.00"
"24/04/2022 14:00 - 24/04/2022 15:00","CTA|SE","13946.00","14099.00"
"24/04/2022 15:00 - 24/04/2022 16:00","CTA|SE","14403.00","14474.00"
"24/04/2022 16:00 - 24/04/2022 17:00","CTA|SE","14661.00","14684.00"
"24/04/2022 17:00 - 24/04/2022 18:00","CTA|SE","15011.00","14821.00"
"24/04/2022 18:00 - 24/04/2022 19:00","CTA|SE","15574.00","14941.00"
"24/04/2022 19:00 - 24/04/2022 20:00","CTA|SE","15568.00","14874.00"
"24/04/2022 20:00 - 24/04/2022 21:00","CTA|SE","15056.00","14443.00"
"24/04/2022 21:00 - 24/04/2022 22:00","CTA|SE","14559.00","13903.00"
"24/04/2022 22:00 - 24/04/2022 23:00","CTA|SE","14053.00","13577.00"
"24/04/2022 23:00 - 25/04/2022 00:00","CTA|SE","13794.00","13501.00"
"25/04/2022 00:00 - 25/04/2022 01:00","CTA|SE","13812.00","13550.00"
"25/04/2022 01:00 - 25/04/2022 02:00","CTA|SE","13845.00","13673.00"
"25/04/2022 02:00 - 25/04/2022 03:00","CTA|SE","14015.00","13940.00"
"25/04/2022 03:00 - 25/04/2022 04:00","CTA|SE","14527.00","14592.00"
"25/04/2022 04:00 - 25/04/2022 05:00","CTA|SE","15618.00","16063.00"
"25/04/2022 05:00 - 25/04/2022 06:00","CTA|SE","16992.00","17276.00"
"25/04/2022 06:00 - 25/04/2022 07:00","CTA|SE","16888.00","17386.00"
"25/04/2022 07:00 - 25/04/2022 08:00","CTA|SE","16418.00","17145.00"
"25/04/2022 08:00 - 25/04/2022 09:00","CTA|SE","16099.00","16899.00"
"25/04/2022 09:00 - 25/04/2022 10:00","CTA|SE","15625.00","16617.00"
"25/04/2022 10:00 - 25/04/2022 11:00","CTA|SE","15181.00","16411.00"
"25/04/2022 11:00 - 25/04/2022 12:00","CTA|SE","14979.00","16107.00"
"25/04/2022 12:00 - 25/04/2022 13:00","CTA|SE","14880.00","15837.00"
"25/04/2022 13:00 - 25/04/2022 14:00","CTA|SE","15107.00","15669.00"
"25/04/2022 14:00 - 25/04/2022 15:00","CTA|SE","15034.00","15460.00"
"25/04/2022 15:00 - 25/04/2022 16:00","CTA|SE","14709.00","15601.00"
"25/04/2022 16:00 - 25/04/2022 17:00","CTA|SE","14554.00","15482.00"
"25/04/2022 17:00 - 25/04/2022 18:00","CTA|SE","15300.00","15453.00"
"25/04/2022 18:00 - 25/04/2022 19:00","CTA|SE","15855.00","15473.00"
"25/04/2022 19:00 - 25/04/2022 20:00","CTA|SE","15506.00","15300.00"
"25/04/2022 20:00 - 25/04/2022 21:00","CTA|SE","14228.00","14652.00"
"25/04/2022 21:00 - 25/04/2022 22:00","CTA|SE","13358.00","13870.00"
"25/04/2022 22:00 - 25/04/2022 23:00","CTA|SE","13245.00","13339.00"
"25/04/2022 23:00 - 26/04/2022 00:00","CTA|SE","12862.00","13125.00"
"26/04/2022 00:00 - 26/04/2022 01:00","CTA|SE","12850.00","13115.00"
"26/04/2022 01:00 - 26/04/2022 02:00","CTA|SE","13089.00","13216.00"
"26/04/2022 02:00 - 26/04/2022 03:00","CTA|SE","13443.00","13416.00"
"26/04/2022 03:00 - 26/04/2022 04:00","CTA|SE","13778.00","13950.00"
"26/04/2022 04:00 - 26/04/2022 05:00","CTA|SE","15432.00","15351.00"
"26/04/2022 05:00 - 26/04/2022 06:00","CTA|SE","16403.00","16602.00"
"26/04/2022 06:00 - 26/04/2022 07:00","CTA|SE","16169.00","16795.00"
"26/04/2022 07:00 - 26/04/2022 08:00","CTA|SE","15812.00","16569.00"
"26/04/2022 08:00 - 26/04/2022 09:00","CTA|SE","15792.00","16449.00"
"26/04/2022 09:00 - 26/04/2022 10:00","CTA|SE","16159.00","16333.00"
"26/04/2022 10:00 - 26/04/2022 11:00","CTA|SE","15867.00","16179.00"
"26/04/2022 11:00 - 26/04/2022 12:00","CTA|SE","15435.00","16025.00"
"26/04/2022 12:00 - 26/04/2022 13:00","CTA|SE","15185.00","15857.00"
"26/04/2022 13:00 - 26/04/2022 14:00","CTA|SE","15257.00","15872.00"
"26/04/2022 14:00 - 26/04/2022 15:00","CTA|SE","15312.00","15741.00"
"26/04/2022 15:00 - 26/04/2022 16:00","CTA|SE","15650.00","15908.00"
"26/04/2022 16:00 - 26/04/2022 17:00","CTA|SE","15842.00","15820.00"
"26/04/2022 17:00 - 26/04/2022 18:00","CTA|SE","16004.00","15816.00"
"26/04/2022 18:00 - 26/04/2022 19:00","CTA|SE","16370.00","15851.00"
"26/04/2022 19:00 - 26/04/2022 20:00","CTA|SE","16022.00","15660.00"
"26/04/2022 20:00 - 26/04/2022 21:00","CTA|SE","15049.00","15044.00"
"26/04/2022 21:00 - 26/04/2022 22:00","CTA|SE","14545.00","14314.00"
"26/04/2022 22:00 - 26/04/2022 23:00","CTA|SE","14268.00","13765.00"
"26/04/2022 23:00 - 27/04/2022 00:00","CTA|SE","14020.00","13593.00"
"27/04/2022 00:00 - 27/04/2022 01:00","CTA|SE","13983.00","13610.00"
"27/04/2022 01:00 - 27/04/2022 02:00","CTA|SE","14129.00","13715.00"
"27/04/2022 02:00 - 27/04/2022 03:00","CTA|SE","14133.00","13908.00"
"27/04/2022 03:00 - 27/04/2022 04:00","CTA|SE","14416.00","14424.00"
"27/04/2022 04:00 - 27/04/2022 05:00","CTA|SE","15876.00","15773.00"
"27/04/2022 05:00 - 27/04/2022 06:00","CTA|SE","17081.00","16970.00"
"27/04/2022 06:00 - 27/04/2022 07:00","CTA|SE","16888.00","17159.00"
"27/04/2022 07:00 - 27/04/2022 08:00","CTA|SE","16744.00","16978.00"
"27/04/2022 08:00 - 27/04/2022 09:00","CTA|SE","16373.00","16882.00"
"27/04/2022 09:00 - 27/04/2022 10:00","CTA|SE","16121.00","16796.00"
"27/04/2022 10:00 - 27/04/2022 11:00","CTA|SE","16051.00","16658.00"
"27/04/2022 11:00 - 27/04/2022 12:00","CTA|SE","15938.00","16494.00"
"27/04/2022 12:00 - 27/04/2022 13:00","CTA|SE","15985.00","16339.00"
"27/04/2022 13:00 - 27/04/2022 14:00","CTA|SE","15919.00","16285.00"
"27/04/2022 14:00 - 27/04/2022 15:00","CTA|SE","16025.00","16175.00"
"27/04/2022 15:00 - 27/04/2022 16:00","CTA|SE","16281.00","16327.00"
"27/04/2022 16:00 - 27/04/2022 17:00","CTA|SE","16135.00","16191.00"
"27/04/2022 17:00 - 27/04/2022 18:00","CTA|SE","16148.00","16133.00"
"27/04/2022 18:00 - 27/04/2022 19:00","CTA|SE","16627.00","16107.00"
"27/04/2022 19:00 - 27/04/2022 20:00","CTA|SE","16525.00","15892.00"
"27/04/2022 20:00 - 27/04/2022 21:00","CTA|SE","15561.00","15263.00"
"27/04/2022 21:00 - 27/04/2022 22:00","CTA|SE","14615.00","14523.00"
"27/04/2022 22:00 - 27/04/2022 23:00","CTA|SE","13904.00","14069.00"
"27/04/2022 23:00 - 28/04/2022 00:00","CTA|SE","13606.00","13864.00"
"28/04/2022 00:00 - 28/04/2022 01:00","CTA|SE","13671.00","13855.00"
"28/04/2022 01:00 - 28/04/2022 02:00","CTA|SE","13722.00","13922.00"
"28/04/2022 02:00 - 28/04/2022 03:00","CTA|SE","14024.00","14079.00"
"28/04/2022 03:00 - 28/04/2022 04:00","CTA|SE","14219.00","14563.00"
"28/04/2022 04:00 - 28/04/2022 05:00","CTA|SE","15596.00","15893.00"
"28/04/2022 05:00 - 28/04/2022 06:00","CTA|SE","17201.00","17027.00"
"28/04/2022 06:00 - 28/04/2022 07:00","CTA|SE","16966.00","17122.00"
"28/04/2022 07:00 - 28/04/2022 08:00","CTA|SE","16368.00","16849.00"
"28/04/2022 08:00 - 28/04/2022 09:00","CTA|SE","16237.00","16658.00"
"28/04/2022 09:00 - 28/04/2022 10:00","CTA|SE","16112.00","16478.00"
"28/04/2022 10:00 - 28/04/2022 11:00","CTA|SE","15863.00","16241.00"
"28/04/2022 11:00 - 28/04/2022 12:00","CTA|SE","15741.00","15994.00"
"28/04/2022 12:00 - 28/04/2022 13:00","CTA|SE","15195.00","15815.00"
"28/04/2022 13:00 - 28/04/2022 14:00","CTA|SE","14912.00","15735.00"
"28/04/2022 14:00 - 28/04/2022 15:00","CTA|SE","14651.00","15633.00"
"28/04/2022 15:00 - 28/04/2022 16:00","CTA|SE","15215.00","15810.00"
"28/04/2022 16:00 - 28/04/2022 17:00","CTA|SE","15332.00","15705.00"
"28/04/2022 17:00 - 28/04/2022 18:00","CTA|SE","15475.00","15694.00"
"28/04/2022 18:00 - 28/04/2022 19:00","CTA|SE","15763.00","15730.00"
"28/04/2022 19:00 - 28/04/2022 20:00","CTA|SE","15961.00","15586.00"
"28/04/2022 20:00 - 28/04/2022 21:00","CTA|SE","15219.00","15002.00"
"28/04/2022 21:00 - 28/04/2022 22:00","CTA|SE","14439.00","14296.00"
"28/04/2022 22:00 - 28/04/2022 23:00","CTA|SE","13771.00","13706.00"
"28/04/2022 23:00 - 29/04/2022 00:00","CTA|SE","13775.00","13482.00"
"29/04/2022 00:00 - 29/04/2022 01:00","CTA|SE","13921.00","13471.00"
"29/04/2022 01:00 - 29/04/2022 02:00","CTA|SE","13997.00","13538.00"
"29/04/2022 02:00 - 29/04/2022 03:00","CTA|SE","14172.00","13743.00"
"29/04/2022 03:00 - 29/04/2022 04:00","CTA|SE","14662.00","14231.00"
"29/04/2022 04:00 - 29/04/2022 05:00","CTA|SE","16028.00","15556.00"
"29/04/2022 05:00 - 29/04/2022 06:00","CTA|SE","16937.00","16734.00"
"29/04/2022 06:00 - 29/04/2022 07:00","CTA|SE","16866.00","16903.00"
"29/04/2022 07:00 - 29/04/2022 08:00","CTA|SE","16669.00","16711.00"
"29/04/2022 08:00 - 29/04/2022 09:00","CTA|SE","16252.00","16579.00"
"29/04/2022 09:00 - 29/04/2022 10:00","CTA|SE","15846.00","16432.00"
"29/04/2022 10:00 - 29/04/2022 11:00","CTA|SE","15378.00","16216.00"
"29/04/2022 11:00 - 29/04/2022 12:00","CTA|SE","14864.00","15842.00"
"29/04/2022 12:00 - 29/04/2022 13:00","CTA|SE","14463.00","15469.00"
"29/04/2022 13:00 - 29/04/2022 14:00","CTA|SE","14295.00","15204.00"
"29/04/2022 14:00 - 29/04/2022 15:00","CTA|SE","14891.00","15092.00"
"29/04/2022 15:00 - 29/04/2022 16:00","CTA|SE","15339.00","15206.00"
"29/04/2022 16:00 - 29/04/2022 17:00","CTA|SE","14927.00","15039.00"
"29/04/2022 17:00 - 29/04/2022 18:00","CTA|SE","14816.00","14843.00"
"29/04/2022 18:00 - 29/04/2022 19:00","CTA|SE","14984.00","14684.00"
"29/04/2022 19:00 - 29/04/2022 20:00","CTA|SE","15018.00","14590.00"
"29/04/2022 20:00 - 29/04/2022 21:00","CTA|SE","14209.00","14208.00"
"29/04/2022 21:00 - 29/04/2022 22:00","CTA|SE","13485.00","13685.00"
"29/04/2022 22:00 - 29/04/2022 23:00","CTA|SE","13674.00","13165.00"
"29/04/2022 23:00 - 30/04/2022 00:00","CTA|SE","13668.00","12947.00"
"30/04/2022 00:00 - 30/04/2022 01:00","CTA|SE","13577.00","12898.00"
"30/04/2022 01:00 - 30/04/2022 02:00","CTA|SE","13624.00","12903.00"
"30/04/2022 02:00 - 30/04/2022 03:00","CTA|SE","13510.00","12892.00"
"30/04/2022 03:00 - 30/04/2022 04:00","CTA|SE","13523.00","12869.00"
"30/04/2022 04:00 - 30/04/2022 05:00","CTA|SE","13640.00","13047.00"
"30/04/2022 05:00 - 30/04/2022 06:00","CTA|SE","13601.00","13420.00"
"30/04/2022 06:00 - 30/04/2022 07:00","CTA|SE","13745.00","13851.00"
"30/04/2022 07:00 - 30/04/2022 08:00","CTA|SE","14107.00","14164.00"
"30/04/2022 08:00 - 30/04/2022 09:00","CTA|SE","14411.00","14247.00"
"30/04/2022 09:00 - 30/04/2022 10:00","CTA|SE","14285.00","14134.00"
"30/04/2022 10:00 - 30/04/2022 11:00","CTA|SE","14140.00","13960.00"
"30/04/2022 11:00 - 30/04/2022 12:00","CTA|SE","13970.00","13780.00"
"30/04/2022 12:00 - 30/04/2022 13:00","CTA|SE","13720.00","13608.00"
"30/04/2022 13:00 - 30/04/2022 14:00","CTA|SE","13788.00","13462.00"
"30/04/2022 14:00 - 30/04/2022 15:00","CTA|SE","13802.00","13522.00"
"30/04/2022 15:00 - 30/04/2022 16:00","CTA|SE","13785.00","13762.00"
"30/04/2022 16:00 - 30/04/2022 17:00","CTA|SE","13500.00","13867.00"
"30/04/2022 17:00 - 30/04/2022 18:00","CTA|SE","13673.00","13815.00"
"30/04/2022 18:00 - 30/04/2022 19:00","CTA|SE","13738.00","13807.00"
"30/04/2022 19:00 - 30/04/2022 20:00","CTA|SE","14170.00","13833.00"
"30/04/2022 20:00 - 30/04/2022 21:00","CTA|SE","13859.00","13561.00"
"30/04/2022 21:00 - 30/04/2022 22:00","CTA|SE","13486.00","13122.00"
"30/04/2022 22:00 - 30/04/2022 23:00","CTA|SE","12885.00","12780.00"
"30/04/2022 23:00 - 01/05/2022 00:00","CTA|SE","12521.00","12531.00"
"01/05/2022 00:00 - 01/05/2022 01:00","CTA|SE","12385.00","12390.00"
"01/05/2022 01:00 - 01/05/2022 02:00","CTA|SE","12147.00","12390.00"
"01/05/2022 02:00 - 01/05/2022 03:00","CTA|SE","12265.00","12426.00"
"01/05/2022 03:00 - 01/05/2022 04:00","CTA|SE","12129.00","12382.00"
"01/05/2022 04:00 - 01/05/2022 05:00","CTA|SE","12230.00","12597.00"
"01/05/2022 05:00 - 01/05/2022 06:00","CTA|SE","12647.00","12874.00"
"01/05/2022 06:00 - 01/05/2022 07:00","CTA|SE","13031.00","13282.00"
"01/05/2022 07:00 - 01/05/2022 08:00","CTA|SE","13174.00","13668.00"
"01/05/2022 08:00 - 01/05/2022 09:00","CTA|SE","13112.00","13830.00"
"01/05/2022 09:00 - 01/05/2022 10:00","CTA|SE","13157.00","13876.00"
